  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  1.09339E-17  8.01882E-18  5.87410E-18  4.29832E-18  3.14203E-18  2.29456E-18

  jn =   3
  3.92670E-11  2.22413E-11  1.32091E-11  8.22152E-12  5.34662E-12  3.61736E-12
  2.53417E-12  1.82949E-12  1.35440E-12  1.02284E-12  7.84175E-13  6.08031E-13
  4.75572E-13  3.74687E-13  2.97222E-13  2.37366E-13  1.90790E-13  1.54227E-13
  1.25233E-13  1.02005E-13  8.32230E-14  6.79189E-14  5.53780E-14  4.50638E-14
  3.65664E-14  2.95660E-14  2.38078E-14  1.90847E-14  1.52254E-14  1.20864E-14
  9.54631E-15  7.50221E-15  5.86664E-15  4.56550E-15  3.53636E-15  2.72694E-15
  2.09381E-15  1.60116E-15  1.21974E-15  9.25824E-16  7.00354E-16  5.28111E-16
  3.97046E-16  2.97681E-16  2.22604E-16  1.66059E-16  1.23598E-16  9.18009E-17
  6.80499E-17  5.03512E-17  3.71918E-17  2.74277E-17  2.01966E-17  1.48510E-17
  1.09059E-17  7.99895E-18  5.86000E-18  4.28832E-18  3.13494E-18  2.28955E-18

  jn =   4
  8.59420E-11  4.43864E-11  2.41115E-11  1.38090E-11  8.32579E-12  5.26530E-12
  3.47615E-12  2.38336E-12  1.68747E-12  1.22611E-12  9.09023E-13  6.84651E-13
  5.22255E-13  4.02769E-13  3.13815E-13  2.46933E-13  1.96111E-13  1.57018E-13
  1.26545E-13  1.02478E-13  8.32411E-14  6.77120E-14  5.50789E-14  4.47464E-14
  3.62689E-14  2.93055E-14  2.35894E-14  1.89070E-14  1.50841E-14  1.19758E-14
  9.46105E-15  7.43719E-15  5.81750E-15  4.52866E-15  3.50893E-15  2.70663E-15
  2.07885E-15  1.59019E-15  1.21172E-15  9.19988E-16  6.96118E-16  5.25045E-16
  3.94833E-16  2.96086E-16  2.21457E-16  1.65236E-16  1.23009E-16  9.13792E-17
  6.77486E-17  5.01363E-17  3.70387E-17  2.73186E-17  2.01190E-17  1.47959E-17
  1.08668E-17  7.97119E-18  5.84032E-18  4.27438E-18  3.12507E-18  2.28257E-18

  jn =   5
  2.11301E-10  1.00084E-10  4.96522E-11  2.59944E-11  1.43929E-11  8.41619E-12
  5.17814E-12  3.33534E-12  2.23521E-12  1.54719E-12  1.09888E-12  7.96956E-13
  5.88228E-13  4.41004E-13  3.35526E-13  2.58889E-13  2.02372E-13  1.60003E-13
  1.27688E-13  1.02625E-13  8.28883E-14  6.71446E-14  5.44560E-14  4.41517E-14
  3.57415E-14  2.88589E-14  2.32232E-14  1.86137E-14  1.48534E-14  1.17972E-14
  9.32426E-15  7.33352E-15  5.73960E-15  4.47055E-15  3.46586E-15  2.67488E-15
  2.05556E-15  1.57318E-15  1.19934E-15  9.11013E-16  6.89630E-16  5.20368E-16
  3.91470E-16  2.93673E-16  2.19729E-16  1.64002E-16  1.22128E-16  9.07515E-17
  6.73020E-17  4.98189E-17  3.68134E-17  2.71589E-17  2.00059E-17  1.47159E-17
  1.08102E-17  7.93117E-18  5.81206E-18  4.25443E-18  3.11100E-18  2.27265E-18

  jn =   6
  5.72799E-10  2.53159E-10  1.15698E-10  5.54041E-11  2.80182E-11  1.50096E-11
  8.51213E-12  5.09214E-12  3.19270E-12  2.07996E-12  1.39769E-12  9.64330E-13
  6.81134E-13  4.91719E-13  3.62480E-13  2.72578E-13  2.08739E-13  1.62396E-13
  1.27994E-13  1.01903E-13  8.17297E-14  6.58720E-14  5.32371E-14  4.30651E-14
  3.48153E-14  2.80936E-14  2.26053E-14  1.81239E-14  1.44708E-14  1.15020E-14
  9.09897E-15  7.16313E-15  5.61178E-15  4.37534E-15  3.39539E-15  2.62302E-15
  2.01759E-15  1.54550E-15  1.17926E-15  8.96491E-16  6.79164E-16  5.12849E-16
  3.86082E-16  2.89822E-16  2.16983E-16  1.62047E-16  1.20739E-16  8.97664E-17
  6.66042E-17  4.93253E-17  3.64647E-17  2.69128E-17  1.98323E-17  1.45936E-17
  1.07241E-17  7.87063E-18  5.76950E-18  4.22453E-18  3.09000E-18  2.25791E-18

  jn =   7
  1.65467E-09  7.00143E-10  3.00695E-10  1.33289E-10  6.18191E-11  3.02670E-11
  1.57044E-11  8.62876E-12  4.98892E-12  3.00483E-12  1.87394E-12  1.20825E-12
  8.04758E-13  5.53190E-13  3.91944E-13  2.85633E-13  2.13458E-13  1.62979E-13
  1.26638E-13  9.97597E-14  7.93953E-14  6.36428E-14  5.12468E-14  4.13594E-14
  3.33939E-14  2.69335E-14  2.16738E-14  1.73859E-14  1.38929E-14  1.10540E-14
  8.75479E-15  6.90090E-15  5.41348E-15  4.22643E-15  3.28428E-15  2.54062E-15
  1.95681E-15  1.50091E-15  1.14669E-15  8.72816E-16  6.62025E-16  5.00489E-16
  3.77200E-16  2.83461E-16  2.12441E-16  1.58813E-16  1.18442E-16  8.81389E-17
  6.54535E-17  4.85133E-17  3.58927E-17  2.65104E-17  1.95498E-17  1.43954E-17
  1.05852E-17  7.77337E-18  5.70146E-18  4.17697E-18  3.05678E-18  2.23471E-18

  jn =   8
  4.90518E-09  2.03975E-09  8.45958E-10  3.55242E-10  1.53314E-10  6.89323E-11
  3.26407E-11  1.63499E-11  8.59481E-12  4.67636E-12  2.63533E-12  1.55205E-12
  9.59103E-13  6.21450E-13  4.20861E-13  2.96501E-13  2.16104E-13  1.62006E-13
  1.24225E-13  9.69382E-14  7.66397E-14  6.11542E-14  4.90926E-14  3.95428E-14
  3.18889E-14  2.57030E-14  2.06783E-14  1.65878E-14  1.32582E-14  1.05529E-14
  8.36201E-15  6.59509E-15  5.17694E-15  4.04464E-15  3.14542E-15  2.43519E-15
  1.87723E-15  1.44118E-15  1.10211E-15  8.39716E-16  6.37574E-16  4.82515E-16
  3.64050E-16  2.73882E-16  2.05494E-16  1.53795E-16  1.14832E-16  8.55505E-17
  6.36042E-17  4.71963E-17  3.49575E-17  2.58483E-17  1.90822E-17  1.40659E-17
  1.03537E-17  7.61094E-18  5.58774E-18  4.09748E-18  3.00130E-18  2.19604E-18

  jn =   9
  1.44649E-08  6.03340E-09  2.47712E-09  1.01159E-09  4.16206E-10  1.75403E-10
  7.69302E-11  3.52561E-11  1.65293E-11  7.77295E-12  3.78183E-12  1.97744E-12
  1.12081E-12  6.83889E-13  4.44536E-13  3.04584E-13  2.17847E-13  1.61240E-13
  1.22575E-13  9.50956E-14  7.48886E-14  5.95987E-14  4.77573E-14  3.84184E-14
  3.09536E-14  2.49312E-14  2.00455E-14  1.60717E-14  1.28392E-14  1.02144E-14
  8.08975E-15  6.37712E-15  5.00327E-15  3.90691E-15  3.03673E-15  2.34984E-15
  1.81053E-15  1.38932E-15  1.06199E-15  8.08831E-16  6.13918E-16  4.64488E-16
  3.50380E-16  2.63568E-16  1.97750E-16  1.48009E-16  1.10529E-16  8.23664E-17
